customer_id,customer_name,age,membership_tier,signup_date
4849,Customer_4849,44,Silver,2023-11-21
4850,Customer_4850,79,Bronze,2023-09-22
4851,Customer_4851,29,Gold,2023-03-10
4852,Customer_4852,18,Silver,2023-05-19
4853,Customer_4853,60,Silver,2023-12-21
4854,Customer_4854,57,Gold,2023-08-07
4855,Customer_4855,59,Gold,2023-07-15
4856,Customer_4856,79,Gold,2023-03-15
4857,Customer_4857,68,Bronze,2023-04-13
4858,Customer_4858,28,Gold,2023-08-13
4859,Customer_4859,56,Bronze,2023-05-03
4860,Customer_4860,60,Silver,2023-04-12
4861,Customer_4861,48,Bronze,2023-09-21
4862,Customer_4862,34,Gold,2023-06-10
4863,Customer_4863,50,Bronze,2023-08-21
4864,Customer_4864,49,Gold,2023-10-02
4865,Customer_4865,75,Bronze,2023-09-15
4866,Customer_4866,46,Silver,2023-11-07
4867,Customer_4867,38,Bronze,2023-05-19
4868,Customer_4868,38,Silver,2023-08-15
4869,Customer_4869,57,Gold,2023-09-30
4870,Customer_4870,40,Silver,2023-11-13
4871,Customer_4871,73,Gold,2023-03-27
4872,Customer_4872,23,Gold,2023-10-18
4873,Customer_4873,39,Silver,2023-08-05
4874,Customer_4874,67,Silver,2023-12-25
4875,Customer_4875,55,Bronze,2023-03-07
4876,Customer_4876,54,Bronze,2023-09-14
4877,Customer_4877,62,Silver,2023-05-15
4878,Customer_4878,68,Silver,2023-02-24
4879,Customer_4879,71,Silver,2023-12-22
4880,Customer_4880,25,Silver,2023-08-31
4881,Customer_4881,58,Gold,2023-09-09
4882,Customer_4882,66,Silver,2023-01-21
4883,Customer_4883,52,Silver,2023-11-03
4884,Customer_4884,68,Silver,2023-06-12
4885,Customer_4885,28,Silver,2023-12-22
4886,Customer_4886,41,Gold,2023-09-21
4887,Customer_4887,66,Bronze,2023-03-09
4888,Customer_4888,38,Bronze,2023-04-17
4889,Customer_4889,68,Bronze,2023-03-08
4890,Customer_4890,19,Bronze,2023-07-18
4891,Customer_4891,57,Bronze,2023-07-11
4892,Customer_4892,36,Gold,2023-01-02
4893,Customer_4893,56,Bronze,2023-09-14
4894,Customer_4894,45,Gold,2023-01-01
4895,Customer_4895,76,Gold,2023-12-24
4896,Customer_4896,34,Bronze,2023-04-25
4897,Customer_4897,23,Bronze,2023-03-29
4898,Customer_4898,36,Bronze,2023-07-16
4899,Customer_4899,73,Silver,2023-04-02
4900,Customer_4900,55,Gold,2023-10-01
4901,Customer_4901,45,Bronze,2023-12-10
4902,Customer_4902,19,Silver,2023-06-09
4903,Customer_4903,55,Gold,2023-06-22
4904,Customer_4904,72,Silver,2023-02-02
4905,Customer_4905,54,Silver,2023-03-14
4906,Customer_4906,68,Bronze,2023-07-15
4907,Customer_4907,69,Gold,2023-10-11
4908,Customer_4908,21,Silver,2023-03-28
4909,Customer_4909,39,Gold,2023-11-05
4910,Customer_4910,43,Bronze,2023-08-12
4911,Customer_4911,66,Gold,2023-02-13
4912,Customer_4912,60,Silver,2023-12-02
4913,Customer_4913,53,Silver,2023-05-18
4914,Customer_4914,75,Gold,2023-09-27
4915,Customer_4915,30,Silver,2023-12-25
4916,Customer_4916,69,Silver,2023-02-05
4917,Customer_4917,75,Silver,2023-02-03
4918,Customer_4918,49,Bronze,2023-03-29
4919,Customer_4919,34,Bronze,2023-05-26
4920,Customer_4920,58,Silver,2023-01-16
4921,Customer_4921,53,Gold,2023-08-21
4922,Customer_4922,72,Bronze,2023-02-10
4923,Customer_4923,77,Gold,2023-09-12
4924,Customer_4924,63,Silver,2023-10-08
4925,Customer_4925,36,Silver,2023-05-06
4926,Customer_4926,75,Gold,2023-01-08
4927,Customer_4927,77,Bronze,2023-12-16
4928,Customer_4928,52,Gold,2023-12-06
4929,Customer_4929,63,Gold,2023-11-20
4930,Customer_4930,57,Silver,2023-06-25
4931,Customer_4931,73,Bronze,2023-08-16
4932,Customer_4932,76,Gold,2023-11-19
4933,Customer_4933,45,Bronze,2023-01-18
4934,Customer_4934,18,Silver,2023-02-25
4935,Customer_4935,59,Bronze,2023-02-04
4936,Customer_4936,35,Silver,2023-04-28
4937,Customer_4937,65,Bronze,2023-10-09
4938,Customer_4938,57,Gold,2023-09-11
4939,Customer_4939,50,Silver,2023-08-01
4940,Customer_4940,29,Gold,2023-03-02
4941,Customer_4941,25,Silver,2023-03-29
4942,Customer_4942,41,Bronze,2023-09-28
4943,Customer_4943,33,Bronze,2023-12-13
4944,Customer_4944,67,Silver,2023-02-01
4945,Customer_4945,21,Silver,2023-05-13
4946,Customer_4946,55,Silver,2023-03-05
4947,Customer_4947,61,Bronze,2023-07-18
4948,Customer_4948,44,Silver,2023-09-13
4949,Customer_4949,26,Silver,2023-12-08
4950,Customer_4950,64,Gold,2023-06-04
4951,Customer_4951,33,Silver,2023-08-19
4952,Customer_4952,73,Gold,2023-10-28
4953,Customer_4953,29,Gold,2023-02-04
4954,Customer_4954,48,Gold,2023-01-26
4955,Customer_4955,41,Bronze,2023-01-23
4956,Customer_4956,72,Gold,2023-05-21
4957,Customer_4957,31,Silver,2023-10-12
4958,Customer_4958,62,Bronze,2023-11-16
4959,Customer_4959,42,Bronze,2023-06-05
4960,Customer_4960,51,Bronze,2023-04-23
4961,Customer_4961,20,Bronze,2023-05-19
4962,Customer_4962,75,Bronze,2023-07-28
4963,Customer_4963,41,Bronze,2023-11-19
4964,Customer_4964,79,Bronze,2023-12-30
4965,Customer_4965,71,Gold,2023-03-27
4966,Customer_4966,59,Silver,2023-10-12
4967,Customer_4967,26,Silver,2023-03-01
4968,Customer_4968,43,Gold,2023-02-23
4969,Customer_4969,37,Gold,2023-04-03
4970,Customer_4970,57,Bronze,2023-11-21
4971,Customer_4971,27,Bronze,2023-09-22
4972,Customer_4972,36,Gold,2023-08-01
4973,Customer_4973,20,Bronze,2023-11-29
4974,Customer_4974,41,Silver,2023-01-10
4975,Customer_4975,22,Silver,2023-12-24
4976,Customer_4976,20,Bronze,2023-07-22
4977,Customer_4977,75,Bronze,2023-07-15
4978,Customer_4978,44,Bronze,2023-02-27
4979,Customer_4979,33,Silver,2023-09-13
4980,Customer_4980,66,Bronze,2023-08-11
4981,Customer_4981,32,Gold,2023-06-29
4982,Customer_4982,52,Bronze,2023-12-28
4983,Customer_4983,29,Gold,2023-02-04
4984,Customer_4984,58,Bronze,2023-12-25
4985,Customer_4985,70,Bronze,2023-04-13
4986,Customer_4986,61,Silver,2023-06-10
4987,Customer_4987,43,Gold,2023-07-19
4988,Customer_4988,64,Gold,2023-06-09
4989,Customer_4989,51,Gold,2023-07-02
4990,Customer_4990,40,Silver,2023-12-19
4991,Customer_4991,48,Gold,2023-05-16
4992,Customer_4992,67,Silver,2023-08-14
4993,Customer_4993,37,Bronze,2023-08-31
4994,Customer_4994,29,Bronze,2023-04-16
4995,Customer_4995,40,Gold,2023-03-12
4996,Customer_4996,21,Bronze,2023-03-18
4997,Customer_4997,40,Bronze,2023-02-23
4998,Customer_4998,65,Gold,2023-10-04
4999,Customer_4999,72,Bronze,2023-04-21
5000,Customer_5000,65,Gold,2023-08-12
5001,Customer_5001,18,Gold,2023-03-16
5002,Customer_5002,71,Bronze,2023-01-14
5003,Customer_5003,42,Bronze,2023-09-15
5004,Customer_5004,19,Bronze,2023-07-08
5005,Customer_5005,47,Bronze,2023-12-30
5006,Customer_5006,20,Bronze,2023-08-27
5007,Customer_5007,75,Silver,2023-11-30
5008,Customer_5008,38,Bronze,2023-10-31
5009,Customer_5009,42,Silver,2023-04-01
5010,Customer_5010,37,Gold,2023-07-03
5011,Customer_5011,66,Bronze,2023-01-17
5012,Customer_5012,69,Bronze,2023-01-12
5013,Customer_5013,39,Bronze,2023-06-15
5014,Customer_5014,38,Gold,2023-05-26
5015,Customer_5015,79,Silver,2023-10-09
5016,Customer_5016,78,Silver,2023-02-06
5017,Customer_5017,50,Bronze,2023-03-11
5018,Customer_5018,69,Bronze,2023-06-18
5019,Customer_5019,55,Bronze,2023-12-01
5020,Customer_5020,78,Bronze,2023-06-19
5021,Customer_5021,32,Gold,2023-09-10
5022,Customer_5022,75,Bronze,2023-12-12
5023,Customer_5023,75,Gold,2023-10-24
5024,Customer_5024,63,Bronze,2023-05-22
5025,Customer_5025,69,Silver,2023-09-30
5026,Customer_5026,32,Silver,2023-08-13
5027,Customer_5027,63,Bronze,2023-07-02
5028,Customer_5028,42,Bronze,2023-08-09
5029,Customer_5029,38,Gold,2023-02-22
5030,Customer_5030,41,Bronze,2023-04-28
5031,Customer_5031,74,Bronze,2023-12-31
5032,Customer_5032,75,Bronze,2023-06-08
5033,Customer_5033,22,Silver,2023-05-16
5034,Customer_5034,23,Gold,2023-03-18
5035,Customer_5035,66,Silver,2023-12-02
5036,Customer_5036,60,Gold,2023-02-14
5037,Customer_5037,65,Silver,2023-01-18
5038,Customer_5038,61,Bronze,2023-12-21
5039,Customer_5039,64,Silver,2023-07-24
5040,Customer_5040,40,Silver,2023-11-20
5041,Customer_5041,21,Gold,2023-03-24
5042,Customer_5042,44,Gold,2023-02-19
5043,Customer_5043,35,Silver,2023-10-08
5044,Customer_5044,38,Gold,2023-06-15
5045,Customer_5045,45,Gold,2023-08-31
5046,Customer_5046,52,Gold,2023-06-13
5047,Customer_5047,39,Gold,2023-11-20
5048,Customer_5048,57,Gold,2023-02-25
5049,Customer_5049,40,Silver,2023-02-08
5050,Customer_5050,20,Gold,2023-11-15
5051,Customer_5051,57,Bronze,2023-05-08
5052,Customer_5052,67,Silver,2023-05-02
5053,Customer_5053,27,Silver,2023-09-04
5054,Customer_5054,42,Silver,2023-07-05
5055,Customer_5055,69,Gold,2023-07-27
5056,Customer_5056,66,Bronze,2023-11-11
5057,Customer_5057,25,Gold,2023-10-31
5058,Customer_5058,72,Silver,2023-08-27
5059,Customer_5059,28,Silver,2023-08-03
5060,Customer_5060,78,Silver,2023-10-19
5061,Customer_5061,22,Silver,2023-08-12
5062,Customer_5062,75,Gold,2023-03-29
5063,Customer_5063,62,Bronze,2023-01-25
5064,Customer_5064,70,Bronze,2023-08-08
5065,Customer_5065,72,Silver,2023-10-02
5066,Customer_5066,54,Bronze,2023-05-15
5067,Customer_5067,73,Silver,2023-08-21
5068,Customer_5068,76,Silver,2023-03-07
5069,Customer_5069,62,Bronze,2023-03-21
5070,Customer_5070,55,Silver,2023-09-12
5071,Customer_5071,46,Bronze,2023-05-05
5072,Customer_5072,22,Silver,2023-05-26
5073,Customer_5073,26,Bronze,2023-04-13
5074,Customer_5074,76,Silver,2023-10-04
5075,Customer_5075,65,Bronze,2023-05-04
5076,Customer_5076,19,Silver,2023-09-24
5077,Customer_5077,18,Silver,2023-10-05
5078,Customer_5078,57,Silver,2023-04-21
5079,Customer_5079,77,Bronze,2023-11-09
5080,Customer_5080,68,Gold,2023-03-30
5081,Customer_5081,47,Silver,2023-06-07
5082,Customer_5082,28,Silver,2023-08-04
5083,Customer_5083,45,Bronze,2023-10-28
5084,Customer_5084,61,Silver,2023-02-05
5085,Customer_5085,29,Silver,2023-03-28
5086,Customer_5086,56,Silver,2023-04-28
5087,Customer_5087,43,Silver,2023-11-24
5088,Customer_5088,30,Gold,2023-07-01
5089,Customer_5089,76,Gold,2023-03-09
5090,Customer_5090,25,Silver,2023-12-25
5091,Customer_5091,78,Silver,2023-06-08
5092,Customer_5092,78,Silver,2023-10-12
5093,Customer_5093,71,Gold,2023-06-13
5094,Customer_5094,45,Gold,2023-12-27
5095,Customer_5095,75,Bronze,2023-03-14
5096,Customer_5096,47,Bronze,2023-04-29
5097,Customer_5097,26,Silver,2023-12-07
5098,Customer_5098,56,Silver,2023-07-14
5099,Customer_5099,48,Gold,2023-03-30
5100,Customer_5100,75,Silver,2023-12-11
5101,Customer_5101,38,Silver,2023-03-17
5102,Customer_5102,73,Gold,2023-08-09
5103,Customer_5103,64,Gold,2023-05-19
5104,Customer_5104,51,Gold,2023-08-29
5105,Customer_5105,72,Gold,2023-06-03
5106,Customer_5106,48,Bronze,2023-02-22
5107,Customer_5107,69,Gold,2023-05-22
5108,Customer_5108,42,Gold,2023-11-16
5109,Customer_5109,29,Silver,2023-01-31
5110,Customer_5110,18,Silver,2023-08-11
5111,Customer_5111,72,Silver,2023-10-19
5112,Customer_5112,39,Bronze,2023-09-23
5113,Customer_5113,57,Gold,2023-10-09
5114,Customer_5114,54,Gold,2023-10-03
5115,Customer_5115,64,Bronze,2023-02-13
5116,Customer_5116,18,Gold,2023-03-03
5117,Customer_5117,18,Silver,2023-07-20
5118,Customer_5118,74,Bronze,2023-12-01
5119,Customer_5119,59,Gold,2023-01-09
5120,Customer_5120,71,Bronze,2023-03-12
5121,Customer_5121,59,Bronze,2023-03-31
5122,Customer_5122,38,Gold,2023-01-24
5123,Customer_5123,32,Silver,2023-05-20
5124,Customer_5124,34,Gold,2023-11-12
5125,Customer_5125,39,Gold,2023-12-06
5126,Customer_5126,55,Silver,2023-03-19
5127,Customer_5127,52,Gold,2023-08-02
5128,Customer_5128,62,Gold,2023-01-16
5129,Customer_5129,33,Gold,2023-01-29
5130,Customer_5130,25,Bronze,2023-10-18
5131,Customer_5131,79,Bronze,2023-02-12
5132,Customer_5132,64,Bronze,2023-12-18
5133,Customer_5133,34,Gold,2023-02-22
5134,Customer_5134,34,Silver,2023-10-03
5135,Customer_5135,71,Bronze,2023-08-20
5136,Customer_5136,43,Silver,2023-07-31
5137,Customer_5137,30,Gold,2023-01-08
5138,Customer_5138,34,Bronze,2023-05-02
5139,Customer_5139,55,Gold,2023-02-11
5140,Customer_5140,34,Silver,2023-11-29
5141,Customer_5141,65,Bronze,2023-08-21
5142,Customer_5142,31,Bronze,2023-03-11
5143,Customer_5143,62,Bronze,2023-01-16
5144,Customer_5144,23,Bronze,2023-03-10
5145,Customer_5145,52,Silver,2023-02-22
5146,Customer_5146,63,Bronze,2023-06-22
5147,Customer_5147,31,Gold,2023-09-19
5148,Customer_5148,64,Bronze,2023-10-16
5149,Customer_5149,25,Silver,2023-01-15
5150,Customer_5150,78,Bronze,2023-09-27
5151,Customer_5151,32,Silver,2023-06-16
5152,Customer_5152,71,Silver,2023-03-04
5153,Customer_5153,78,Gold,2023-09-18
5154,Customer_5154,44,Bronze,2023-05-01
5155,Customer_5155,30,Bronze,2023-12-12
5156,Customer_5156,66,Bronze,2023-08-28
5157,Customer_5157,48,Gold,2023-04-17
5158,Customer_5158,70,Gold,2023-06-29
5159,Customer_5159,73,Silver,2023-01-16
5160,Customer_5160,52,Silver,2023-12-21
5161,Customer_5161,77,Silver,2023-11-05
5162,Customer_5162,23,Gold,2023-08-03
5163,Customer_5163,22,Gold,2023-03-18
5164,Customer_5164,39,Gold,2023-08-13
5165,Customer_5165,75,Silver,2023-04-03
5166,Customer_5166,66,Gold,2023-06-30
5167,Customer_5167,40,Silver,2023-06-23
5168,Customer_5168,42,Silver,2023-12-20
5169,Customer_5169,51,Bronze,2023-12-20
5170,Customer_5170,43,Bronze,2023-08-07
5171,Customer_5171,64,Bronze,2023-05-23
5172,Customer_5172,22,Silver,2023-11-11
5173,Customer_5173,43,Bronze,2023-10-09
5174,Customer_5174,37,Bronze,2023-09-16
5175,Customer_5175,23,Bronze,2023-12-22
5176,Customer_5176,23,Gold,2023-02-16
5177,Customer_5177,76,Silver,2023-01-05
5178,Customer_5178,67,Bronze,2023-03-03
5179,Customer_5179,35,Gold,2023-03-25
5180,Customer_5180,21,Gold,2023-05-13
5181,Customer_5181,34,Gold,2023-12-02
5182,Customer_5182,74,Bronze,2023-03-04
5183,Customer_5183,31,Gold,2023-10-08
5184,Customer_5184,31,Silver,2023-02-13
5185,Customer_5185,30,Gold,2023-06-02
5186,Customer_5186,24,Gold,2023-09-27
5187,Customer_5187,61,Gold,2023-12-08
5188,Customer_5188,72,Gold,2023-06-20
5189,Customer_5189,32,Silver,2023-06-05
5190,Customer_5190,36,Bronze,2023-10-02
5191,Customer_5191,60,Silver,2023-12-24
5192,Customer_5192,64,Silver,2023-01-20
5193,Customer_5193,61,Bronze,2023-08-02
5194,Customer_5194,52,Gold,2023-03-20
5195,Customer_5195,34,Bronze,2023-05-19
5196,Customer_5196,52,Bronze,2023-04-08
5197,Customer_5197,36,Silver,2023-06-01
5198,Customer_5198,37,Bronze,2023-07-17
5199,Customer_5199,53,Gold,2023-09-30
5200,Customer_5200,52,Silver,2023-06-05
5201,Customer_5201,49,Gold,2023-02-19
5202,Customer_5202,75,Silver,2023-08-16
5203,Customer_5203,65,Gold,2023-01-10
5204,Customer_5204,61,Bronze,2023-05-29
5205,Customer_5205,57,Bronze,2023-02-27
5206,Customer_5206,41,Bronze,2023-06-11
5207,Customer_5207,78,Gold,2023-12-17
5208,Customer_5208,78,Silver,2023-04-17
5209,Customer_5209,34,Silver,2023-10-16
5210,Customer_5210,24,Silver,2023-07-05
5211,Customer_5211,60,Bronze,2023-02-15
5212,Customer_5212,67,Gold,2023-05-09
5213,Customer_5213,18,Silver,2023-11-14
5214,Customer_5214,52,Gold,2023-03-28
5215,Customer_5215,49,Silver,2023-09-06
5216,Customer_5216,53,Bronze,2023-11-25
5217,Customer_5217,30,Gold,2023-09-14
5218,Customer_5218,23,Silver,2023-10-04
5219,Customer_5219,75,Silver,2023-10-05
5220,Customer_5220,31,Silver,2023-01-04
5221,Customer_5221,54,Silver,2023-03-06
5222,Customer_5222,65,Bronze,2023-07-21
5223,Customer_5223,32,Silver,2023-03-04
5224,Customer_5224,64,Silver,2023-05-23
5225,Customer_5225,79,Bronze,2023-09-01
5226,Customer_5226,21,Silver,2023-10-19
5227,Customer_5227,57,Gold,2023-10-12
5228,Customer_5228,76,Gold,2023-06-29
5229,Customer_5229,33,Silver,2023-06-23
5230,Customer_5230,45,Bronze,2023-11-21
5231,Customer_5231,33,Bronze,2023-04-21
5232,Customer_5232,79,Bronze,2023-06-24
5233,Customer_5233,21,Silver,2023-06-02
5234,Customer_5234,62,Silver,2023-12-22
5235,Customer_5235,43,Gold,2023-08-05
5236,Customer_5236,45,Bronze,2023-10-24
5237,Customer_5237,49,Silver,2023-08-28
5238,Customer_5238,62,Silver,2023-08-14
5239,Customer_5239,19,Silver,2023-07-05
5240,Customer_5240,48,Bronze,2023-02-17
5241,Customer_5241,20,Bronze,2023-07-27
5242,Customer_5242,71,Gold,2023-06-06
5243,Customer_5243,25,Bronze,2023-08-13
5244,Customer_5244,41,Silver,2023-05-24
5245,Customer_5245,32,Gold,2023-04-21
5246,Customer_5246,60,Bronze,2023-11-14
5247,Customer_5247,48,Bronze,2023-12-29
5248,Customer_5248,26,Bronze,2023-12-28
5249,Customer_5249,56,Bronze,2023-05-12
5250,Customer_5250,62,Silver,2023-04-23
5251,Customer_5251,19,Bronze,2023-11-20
5252,Customer_5252,25,Silver,2023-03-30
5253,Customer_5253,24,Silver,2023-06-10
5254,Customer_5254,73,Silver,2023-11-30
5255,Customer_5255,61,Gold,2023-03-16
5256,Customer_5256,68,Silver,2023-10-08
5257,Customer_5257,56,Bronze,2023-01-07
5258,Customer_5258,59,Gold,2023-04-23
5259,Customer_5259,78,Bronze,2023-02-05
5260,Customer_5260,74,Silver,2023-09-23
5261,Customer_5261,33,Bronze,2023-04-23
5262,Customer_5262,52,Gold,2023-10-19
5263,Customer_5263,47,Gold,2023-08-11
5264,Customer_5264,27,Bronze,2023-07-30
5265,Customer_5265,55,Bronze,2023-01-18
5266,Customer_5266,35,Bronze,2023-08-29
5267,Customer_5267,67,Gold,2023-05-14
5268,Customer_5268,22,Silver,2023-08-08
5269,Customer_5269,70,Bronze,2023-04-12
5270,Customer_5270,46,Silver,2023-05-20
5271,Customer_5271,56,Gold,2023-06-18
5272,Customer_5272,77,Bronze,2023-07-10
5273,Customer_5273,51,Bronze,2023-01-25
5274,Customer_5274,60,Gold,2023-02-02
5275,Customer_5275,79,Bronze,2023-12-09
5276,Customer_5276,62,Silver,2023-11-25
5277,Customer_5277,40,Gold,2023-01-06
5278,Customer_5278,22,Gold,2023-07-13
5279,Customer_5279,47,Bronze,2023-08-18
5280,Customer_5280,23,Gold,2023-05-17
5281,Customer_5281,73,Bronze,2023-11-19
5282,Customer_5282,75,Bronze,2023-08-04
5283,Customer_5283,78,Gold,2023-12-15
5284,Customer_5284,63,Bronze,2023-12-30
5285,Customer_5285,61,Silver,2023-07-02
5286,Customer_5286,21,Silver,2023-06-17
5287,Customer_5287,46,Bronze,2023-10-09
5288,Customer_5288,40,Silver,2023-02-07
5289,Customer_5289,23,Bronze,2023-06-12
5290,Customer_5290,49,Silver,2023-05-22
5291,Customer_5291,59,Gold,2023-09-05
5292,Customer_5292,35,Bronze,2023-04-13
5293,Customer_5293,32,Bronze,2023-07-18
5294,Customer_5294,57,Bronze,2023-07-19
5295,Customer_5295,75,Bronze,2023-02-11
5296,Customer_5296,49,Bronze,2023-05-27
5297,Customer_5297,26,Bronze,2023-03-07
5298,Customer_5298,54,Gold,2023-07-12
5299,Customer_5299,27,Gold,2023-10-25
5300,Customer_5300,37,Silver,2023-02-07
5301,Customer_5301,23,Bronze,2023-05-21
5302,Customer_5302,65,Silver,2023-04-16
5303,Customer_5303,73,Silver,2023-06-01
5304,Customer_5304,76,Gold,2023-12-18
5305,Customer_5305,20,Silver,2023-11-22
5306,Customer_5306,59,Gold,2023-02-07
5307,Customer_5307,28,Silver,2023-04-07
5308,Customer_5308,60,Bronze,2023-04-18
5309,Customer_5309,34,Silver,2023-04-29
5310,Customer_5310,49,Gold,2023-05-31
5311,Customer_5311,21,Gold,2023-03-15
5312,Customer_5312,21,Gold,2023-02-26
5313,Customer_5313,34,Silver,2023-12-01
5314,Customer_5314,58,Silver,2023-09-09
5315,Customer_5315,36,Gold,2023-10-19
5316,Customer_5316,22,Bronze,2023-11-09
5317,Customer_5317,49,Bronze,2023-09-12
5318,Customer_5318,39,Silver,2023-09-11
5319,Customer_5319,73,Silver,2023-09-16
5320,Customer_5320,23,Gold,2023-09-27
5321,Customer_5321,52,Silver,2023-02-03
5322,Customer_5322,39,Silver,2023-11-22
5323,Customer_5323,18,Gold,2023-11-21
5324,Customer_5324,37,Gold,2023-08-26
5325,Customer_5325,39,Silver,2023-06-28
5326,Customer_5326,65,Bronze,2023-04-14
5327,Customer_5327,72,Silver,2023-01-29
5328,Customer_5328,28,Bronze,2023-08-15
5329,Customer_5329,30,Bronze,2023-08-20
5330,Customer_5330,76,Bronze,2023-10-31
5331,Customer_5331,59,Gold,2023-12-16
5332,Customer_5332,20,Gold,2023-12-01
5333,Customer_5333,26,Gold,2023-04-27
5334,Customer_5334,77,Silver,2023-07-26
5335,Customer_5335,29,Gold,2023-07-04
5336,Customer_5336,40,Gold,2023-05-18
5337,Customer_5337,31,Silver,2023-11-19
5338,Customer_5338,50,Silver,2023-06-13
5339,Customer_5339,35,Bronze,2023-03-16
5340,Customer_5340,66,Silver,2023-08-21
5341,Customer_5341,76,Silver,2023-10-11
5342,Customer_5342,58,Gold,2023-09-12
5343,Customer_5343,26,Bronze,2023-01-09
5344,Customer_5344,40,Bronze,2023-07-22
5345,Customer_5345,27,Silver,2023-11-01
5346,Customer_5346,36,Gold,2023-04-01
5347,Customer_5347,78,Gold,2023-11-28
5348,Customer_5348,64,Gold,2023-05-30
5349,Customer_5349,22,Gold,2023-12-26
5350,Customer_5350,64,Silver,2023-06-25
5351,Customer_5351,69,Gold,2023-02-02
5352,Customer_5352,40,Bronze,2023-07-03
5353,Customer_5353,47,Bronze,2023-06-06
5354,Customer_5354,42,Silver,2023-02-22
5355,Customer_5355,45,Gold,2023-10-23
5356,Customer_5356,51,Gold,2023-07-21
5357,Customer_5357,62,Gold,2023-10-01
5358,Customer_5358,73,Gold,2023-06-24
5359,Customer_5359,65,Silver,2023-09-01
5360,Customer_5360,64,Gold,2023-09-26
5361,Customer_5361,42,Silver,2023-03-15
5362,Customer_5362,27,Gold,2023-04-06
5363,Customer_5363,31,Gold,2023-12-27
5364,Customer_5364,59,Bronze,2023-06-22
5365,Customer_5365,74,Silver,2023-06-04
5366,Customer_5366,63,Bronze,2023-07-02
5367,Customer_5367,75,Silver,2023-11-19
5368,Customer_5368,47,Gold,2023-10-16
5369,Customer_5369,72,Gold,2023-09-15
5370,Customer_5370,58,Silver,2023-03-16
5371,Customer_5371,42,Bronze,2023-06-23
5372,Customer_5372,31,Silver,2023-11-26
5373,Customer_5373,52,Silver,2023-08-19
5374,Customer_5374,69,Gold,2023-09-04
5375,Customer_5375,65,Bronze,2023-06-10
5376,Customer_5376,51,Silver,2023-07-05
5377,Customer_5377,27,Bronze,2023-05-23
5378,Customer_5378,52,Bronze,2023-10-09
5379,Customer_5379,28,Silver,2023-05-08
5380,Customer_5380,28,Bronze,2023-06-15
5381,Customer_5381,38,Gold,2023-01-27
5382,Customer_5382,38,Gold,2023-09-03
5383,Customer_5383,39,Gold,2023-05-15
5384,Customer_5384,62,Gold,2023-07-21
5385,Customer_5385,24,Bronze,2023-01-21
5386,Customer_5386,72,Gold,2023-03-20
5387,Customer_5387,34,Silver,2023-06-07
5388,Customer_5388,79,Gold,2023-04-04
5389,Customer_5389,19,Silver,2023-01-08
5390,Customer_5390,29,Silver,2023-12-05
5391,Customer_5391,74,Gold,2023-09-16
5392,Customer_5392,59,Gold,2023-02-24
5393,Customer_5393,35,Bronze,2023-02-05
5394,Customer_5394,71,Silver,2023-01-06
5395,Customer_5395,76,Gold,2023-02-11
5396,Customer_5396,28,Bronze,2023-02-19
5397,Customer_5397,33,Gold,2023-04-22
5398,Customer_5398,66,Gold,2023-05-26
5399,Customer_5399,68,Gold,2023-08-18
5400,Customer_5400,35,Silver,2023-07-30
5401,Customer_5401,52,Gold,2023-11-02
5402,Customer_5402,70,Bronze,2023-01-30
5403,Customer_5403,76,Gold,2023-10-22
5404,Customer_5404,43,Gold,2023-04-26
5405,Customer_5405,33,Bronze,2023-08-14
5406,Customer_5406,23,Bronze,2023-02-28
5407,Customer_5407,74,Silver,2023-03-17
5408,Customer_5408,61,Silver,2023-08-04
5409,Customer_5409,60,Silver,2023-05-12
5410,Customer_5410,64,Silver,2023-10-31
5411,Customer_5411,64,Bronze,2023-03-22
5412,Customer_5412,65,Gold,2023-11-01
5413,Customer_5413,59,Gold,2023-03-08
5414,Customer_5414,29,Gold,2023-08-18
5415,Customer_5415,77,Silver,2023-11-29
5416,Customer_5416,30,Bronze,2023-10-04
5417,Customer_5417,21,Bronze,2023-12-27
5418,Customer_5418,56,Bronze,2023-03-13
5419,Customer_5419,71,Gold,2023-07-28
5420,Customer_5420,19,Silver,2023-09-29
5421,Customer_5421,43,Bronze,2023-05-24
5422,Customer_5422,76,Silver,2023-09-08
5423,Customer_5423,44,Bronze,2023-10-11
5424,Customer_5424,44,Silver,2023-06-28
5425,Customer_5425,32,Bronze,2023-03-21
5426,Customer_5426,25,Silver,2023-02-26
5427,Customer_5427,24,Bronze,2023-11-04
5428,Customer_5428,64,Bronze,2023-06-23
5429,Customer_5429,72,Silver,2023-08-26
5430,Customer_5430,63,Silver,2023-06-15
5431,Customer_5431,57,Gold,2023-03-25
5432,Customer_5432,77,Silver,2023-02-17
5433,Customer_5433,29,Bronze,2023-05-07
5434,Customer_5434,30,Bronze,2023-06-18
5435,Customer_5435,79,Silver,2023-12-20
5436,Customer_5436,60,Gold,2023-12-15
5437,Customer_5437,34,Silver,2023-03-08
5438,Customer_5438,78,Bronze,2023-11-26
5439,Customer_5439,34,Bronze,2023-12-06
5440,Customer_5440,73,Gold,2023-07-13
5441,Customer_5441,53,Silver,2023-06-04
5442,Customer_5442,38,Bronze,2023-06-09
5443,Customer_5443,25,Bronze,2023-07-03
5444,Customer_5444,22,Bronze,2023-09-23
5445,Customer_5445,43,Silver,2023-06-17
5446,Customer_5446,33,Silver,2023-05-25
